"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00093227","38.2102","-122.2847","4.3","2014-08-28",,"82","52",
"USW00093227","38.2102","-122.2847","4.3","2014-08-29",,"78","56",
"USW00093227","38.2102","-122.2847","4.3","2014-08-30",,"88","51",
"USW00093227","38.2102","-122.2847","4.3","2014-08-31",,"84","50",
"USW00093227","38.2102","-122.2847","4.3","2014-09-01",,"91","52",
"USW00093227","38.2102","-122.2847","4.3","2014-09-02",,"74","55",
"USW00093227","38.2102","-122.2847","4.3","2014-09-03",,"79","56",
"USW00093227","38.2102","-122.2847","4.3","2014-09-04",,"76","56",
"USW00093227","38.2102","-122.2847","4.3","2014-09-05",,"76","56",
"USW00093227","38.2102","-122.2847","4.3","2014-09-06",,"77","49",
"USW00093227","38.2102","-122.2847","4.3","2014-09-07",,"77","46",
"USW00093227","38.2102","-122.2847","4.3","2014-09-08",,"74","53",
"USW00093227","38.2102","-122.2847","4.3","2014-09-09",,"78","52",
"USW00093227","38.2102","-122.2847","4.3","2014-09-10",,"93","48",
"USW00093227","38.2102","-122.2847","4.3","2014-09-11",,"90","52",
"USW00093227","38.2102","-122.2847","4.3","2014-09-12",,"86","49",
"USW00093227","38.2102","-122.2847","4.3","2014-09-13",,"83","51",
"USW00093227","38.2102","-122.2847","4.3","2014-09-14",,"81","55",
"USW00093227","38.2102","-122.2847","4.3","2014-09-15",,"83","52",
"USW00093227","38.2102","-122.2847","4.3","2014-09-16",,"84","50",
"USW00093227","38.2102","-122.2847","4.3","2014-09-17",,"82","56",
"USW00093227","38.2102","-122.2847","4.3","2014-09-18",,"78","59",
"USW00093227","38.2102","-122.2847","4.3","2014-09-19",,"78","52",
"USW00093227","38.2102","-122.2847","4.3","2014-09-20",,"77","58",
"USW00093227","38.2102","-122.2847","4.3","2014-09-21",,"80","61",
"USW00093227","38.2102","-122.2847","4.3","2014-09-22",,"80","58",
"USW00093227","38.2102","-122.2847","4.3","2014-09-23",,"80","46",
"USW00093227","38.2102","-122.2847","4.3","2014-09-24",,"79","60",
"USW00093227","38.2102","-122.2847","4.3","2014-09-25",,"74","55",
"USW00093227","38.2102","-122.2847","4.3","2014-09-26",,"77","49",
"USW00093227","38.2102","-122.2847","4.3","2014-09-27",,"77","49",
"USW00093227","38.2102","-122.2847","4.3","2014-09-28",,"74","52",
"USW00093227","38.2102","-122.2847","4.3","2014-09-29",,"73","47",
"USW00093227","38.2102","-122.2847","4.3","2014-09-30",,"78","45",
"USW00093227","38.2102","-122.2847","4.3","2014-10-01",,"91","47",
"USW00093227","38.2102","-122.2847","4.3","2014-10-02",,"92","42",
"USW00093227","38.2102","-122.2847","4.3","2014-10-03",,"94","46",
"USW00093227","38.2102","-122.2847","4.3","2014-10-04",,"94","45",
"USW00093227","38.2102","-122.2847","4.3","2014-10-05",,"93","44",
"USW00093227","38.2102","-122.2847","4.3","2014-10-06",,"91","47",
"USW00093227","38.2102","-122.2847","4.3","2014-10-07",,"79","44",
"USW00093227","38.2102","-122.2847","4.3","2014-10-08",,"86","46",
"USW00093227","38.2102","-122.2847","4.3","2014-10-09",,"73","47",
"USW00093227","38.2102","-122.2847","4.3","2014-10-10",,"72","47",
"USW00093227","38.2102","-122.2847","4.3","2014-10-11",,"78","44",
"USW00093227","38.2102","-122.2847","4.3","2014-10-12",,"95","46",
"USW00093227","38.2102","-122.2847","4.3","2014-10-13",,"84","43",
"USW00093227","38.2102","-122.2847","4.3","2014-10-14",,"70","46",
"USW00093227","38.2102","-122.2847","4.3","2014-10-15",,"70","51",
"USW00093227","38.2102","-122.2847","4.3","2014-10-16",,"73","44",
"USW00093227","38.2102","-122.2847","4.3","2014-10-17",,"73","45",
"USW00093227","38.2102","-122.2847","4.3","2014-10-18",,"79","49",
"USW00093227","38.2102","-122.2847","4.3","2014-10-19",,"75","49",
"USW00093227","38.2102","-122.2847","4.3","2014-10-20",,"72","49",
"USW00093227","38.2102","-122.2847","4.3","2014-10-21",,"73","42",
"USW00093227","38.2102","-122.2847","4.3","2014-10-22",,"74","42",
"USW00093227","38.2102","-122.2847","4.3","2014-10-23",,"72","52",
"USW00093227","38.2102","-122.2847","4.3","2014-10-24",,"74","43",
"USW00093227","38.2102","-122.2847","4.3","2014-10-25",,"73","54",
"USW00093227","38.2102","-122.2847","4.3","2014-10-26",,"70","40",
"USW00093227","38.2102","-122.2847","4.3","2014-10-27",,"71","37",
"USW00093227","38.2102","-122.2847","4.3","2014-10-28",,"76","39",
"USW00093227","38.2102","-122.2847","4.3","2014-10-29",,"81","45",
"USW00093227","38.2102","-122.2847","4.3","2014-10-30",,"76","50",
"USW00093227","38.2102","-122.2847","4.3","2014-10-31",,"62","49",
"USW00093227","38.2102","-122.2847","4.3","2014-11-01",,"67","40",
"USW00093227","38.2102","-122.2847","4.3","2014-11-02",,"69","37",
"USW00093227","38.2102","-122.2847","4.3","2014-11-03",,"68","37",
"USW00093227","38.2102","-122.2847","4.3","2014-11-04",,"69","38",
"USW00093227","38.2102","-122.2847","4.3","2014-11-05",,"74","42",
"USW00093227","38.2102","-122.2847","4.3","2014-11-06",,"75","45",
"USW00093227","38.2102","-122.2847","4.3","2014-11-07",,"73","42",
"USW00093227","38.2102","-122.2847","4.3","2014-11-08",,"79","43",
"USW00093227","38.2102","-122.2847","4.3","2014-11-09",,"76","42",
"USW00093227","38.2102","-122.2847","4.3","2014-11-10",,"69","44",
"USW00093227","38.2102","-122.2847","4.3","2014-11-11",,"65","49",
"USW00093227","38.2102","-122.2847","4.3","2014-11-12",,"64","41",
"USW00093227","38.2102","-122.2847","4.3","2014-11-13",,"64","53",
"USW00093227","38.2102","-122.2847","4.3","2014-11-14",,"68","47",
"USW00093227","38.2102","-122.2847","4.3","2014-11-15",,"66","38",
"USW00093227","38.2102","-122.2847","4.3","2014-11-16",,"64","39",
"USW00093227","38.2102","-122.2847","4.3","2014-11-17",,"68","31",
"USW00093227","38.2102","-122.2847","4.3","2014-11-18",,"65","41",
"USW00093227","38.2102","-122.2847","4.3","2014-11-19",,"56","49",
"USW00093227","38.2102","-122.2847","4.3","2014-11-20",,"55","48",
"USW00093227","38.2102","-122.2847","4.3","2014-11-21",,"58","41",
"USW00093227","38.2102","-122.2847","4.3","2014-11-22",,"70","40",
"USW00093227","38.2102","-122.2847","4.3","2014-11-23",,"65","40",
"USW00093227","38.2102","-122.2847","4.3","2014-11-24",,"66","33",
"USW00093227","38.2102","-122.2847","4.3","2014-11-25",,"66","39",
"USW00093227","38.2102","-122.2847","4.3","2014-11-26",,"68","39",
"USW00093227","38.2102","-122.2847","4.3","2014-11-27",,"68","35",
"USW00093227","38.2102","-122.2847","4.3","2014-11-28",,"63","34",
"USW00093227","38.2102","-122.2847","4.3","2014-11-29",,"60","54",
"USW00093227","38.2102","-122.2847","4.3","2014-11-30",,"59","52",
"USW00093227","38.2102","-122.2847","4.3","2014-12-01",,"65","51",
"USW00093227","38.2102","-122.2847","4.3","2014-12-02",,"58","51",
"USW00093227","38.2102","-122.2847","4.3","2014-12-03",,"63","53",
"USW00093227","38.2102","-122.2847","4.3","2014-12-04",,"65","50",
"USW00093227","38.2102","-122.2847","4.3","2014-12-05",,"64","51",
"USW00093227","38.2102","-122.2847","4.3","2014-12-06",,"65","48",
"USW00093227","38.2102","-122.2847","4.3","2014-12-07",,"61","50",
"USW00093227","38.2102","-122.2847","4.3","2014-12-08",,"65","49",
"USW00093227","38.2102","-122.2847","4.3","2014-12-09",,"62","52",
"USW00093227","38.2102","-122.2847","4.3","2014-12-10",,"63","53",
"USW00093227","38.2102","-122.2847","4.3","2014-12-11",,"64","50",
"USW00093227","38.2102","-122.2847","4.3","2014-12-12",,"54","40",
"USW00093227","38.2102","-122.2847","4.3","2014-12-13",,"56","38",
"USW00093227","38.2102","-122.2847","4.3","2014-12-14",,"52","43",
"USW00093227","38.2102","-122.2847","4.3","2014-12-15",,"51","48",
"USW00093227","38.2102","-122.2847","4.3","2014-12-16",,"61","43",
"USW00093227","38.2102","-122.2847","4.3","2014-12-17",,"57","43",
"USW00093227","38.2102","-122.2847","4.3","2014-12-18",,"56","50",
"USW00093227","38.2102","-122.2847","4.3","2014-12-19",,"56","51",
"USW00093227","38.2102","-122.2847","4.3","2014-12-20",,"58","50",
"USW00093227","38.2102","-122.2847","4.3","2014-12-21",,"65","52",
"USW00093227","38.2102","-122.2847","4.3","2014-12-22",,"63","47",
"USW00093227","38.2102","-122.2847","4.3","2014-12-23",,"65","43",
"USW00093227","38.2102","-122.2847","4.3","2014-12-24",,"59","37",
"USW00093227","38.2102","-122.2847","4.3","2014-12-25",,"58","34",
"USW00093227","38.2102","-122.2847","4.3","2014-12-26",,"60","33",
"USW00093227","38.2102","-122.2847","4.3","2014-12-27",,"54","29",
"USW00093227","38.2102","-122.2847","4.3","2014-12-28",,"55","34",
"USW00093227","38.2102","-122.2847","4.3","2014-12-29",,"52","35",
"USW00093227","38.2102","-122.2847","4.3","2014-12-30",,"53","34",
"USW00093227","38.2102","-122.2847","4.3","2014-12-31",,"60","31",
"US1CAMR0034","38.0091","-122.6883","0.0","2014-10-31",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-01",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-02",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-03",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-04",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-05",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-06",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-07",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-08",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-09",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-10",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-11",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-12",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-13",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-14",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-15",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-16",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-17",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-18",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-19",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-20",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-21",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-22",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-23",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-24",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-25",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-26",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-28",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-29",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-11-30",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-01",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-02",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-03",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-04",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-05",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-06",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-07",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-08",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-09",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-10",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-11",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-12",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-13",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-14",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-15",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-16",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-17",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-18",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-19",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-20",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-21",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-22",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-23",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-24",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-25",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-26",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-27",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-28",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-29",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-30",,,,
"US1CAMR0034","38.0091","-122.6883","0.0","2014-12-31",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-01",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-02",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-03",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-04",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-05",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-06",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-07",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-08",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-09",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-10",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-11",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-12",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-13",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-14",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-15",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-16",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-17",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-18",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-19",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-20",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-21",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-22",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-23",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-24",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-25",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-26",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-27",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-28",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-29",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-30",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-01-31",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-01",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-02",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-03",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-04",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-05",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-07",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-08",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-09",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-10",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-11",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-12",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-13",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-14",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-15",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-16",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-17",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-18",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-19",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-20",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-21",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-22",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-23",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-24",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-25",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-26",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-27",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-02-28",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-01",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-03",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-04",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-05",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-06",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-07",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-08",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-09",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-10",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-11",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-12",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-13",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-14",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-15",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-16",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-17",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-18",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-19",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-20",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-21",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-22",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-23",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-24",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-25",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-26",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-27",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-28",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-29",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-30",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-03-31",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-01",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-02",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-03",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-04",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-05",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-06",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-07",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-08",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-09",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-10",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-11",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-12",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-13",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-14",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-15",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-16",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-17",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-22",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-23",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-24",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-25",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-26",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-27",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-28",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-29",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-04-30",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-01",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-02",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-03",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-04",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-05",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-06",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-07",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-08",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-09",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-10",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-11",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-12",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-13",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-14",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-15",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-16",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-17",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-18",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-19",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-20",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-21",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-22",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-23",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-24",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-25",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-26",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-27",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-28",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-29",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-30",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-05-31",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-01",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-02",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-03",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-04",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-05",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-06",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-07",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-08",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-09",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-10",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-11",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-12",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-13",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-14",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-15",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-16",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-17",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-18",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-19",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-20",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-21",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-22",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-23",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-24",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-25",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-26",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-27",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-28",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-29",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-06-30",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-01",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-02",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-03",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-04",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-05",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-06",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-07",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-08",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-09",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-10",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-11",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-12",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-13",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-14",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-15",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-16",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-17",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-18",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-19",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-20",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-21",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-22",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-23",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-24",,,,
"US1CAAL0016","37.7644","-122.1386","120.4","2014-07-25",,,,
